,regime,prob_bear,prob_bull,log_return,downside_dev,regime_label
1972-08-31,1,4.488663179481651e-06,0.9999955113368205,-0.02037144043838369,0.006997300876998632,Bull
1972-09-29,1,1.904505786027568e-06,0.9999980954942139,0.01042905872000788,0.006997300876998632,Bull
1972-10-31,1,2.2696427359312717e-09,0.9999999977303573,0.0663900622134793,0.006997300876998632,Bull
1972-11-30,1,4.454515284647841e-30,1.0,-0.0015803260086251266,0.009491857107672636,Bull
1972-12-29,1,7.456504987985135e-33,1.0,-0.0479949395866682,0.02334694855260039,Bull
1973-01-31,1,4.318540140666062e-31,1.0,-0.040513719923257946,0.020912454966115223,Bull
1973-02-28,1,9.281791533302186e-42,1.0,-0.015709245685767915,0.021570327819845705,Bull
1973-03-30,1,3.0359601627803216e-37,1.0,-0.04796885304891791,0.021013693042500472,Bull
1973-04-30,1,2.9447896704033106e-36,1.0,-0.02375312504729501,0.01901124887488703,Bull
1973-05-31,1,5.353178068700479e-15,0.9999999999999947,-0.023932530344691918,0.013939012352755622,Bull
1973-06-29,1,4.794819339357e-22,1.0,0.07168972767932738,0.01334893533506741,Bull
1973-07-31,1,1.7858101242677877e-14,0.9999999999999822,-0.01884753541818686,0.012737757135866647,Bull
1973-08-31,1,5.047205852939207e-15,0.9999999999999949,0.07526696804928475,0.01310900327260089,Bull
1973-09-28,1,0.04783605912402274,0.9521639408759772,-0.0079571274115438,0.007490450565046027,Bull
1973-10-31,1,0.2312003926542816,0.7687996073457184,-0.14191784789212442,0.06285696942245647,Bull
1973-11-30,1,2.7816987317016426e-80,1.0,0.016323097225249102,0.07439800336776523,Bull
1973-12-31,1,2.096547430984999e-75,1.0,0.027733572261283826,0.07439800336776523,Bull
1974-01-31,1,3.2099217173312697e-86,1.0,0.004291896087342259,0.09472453386445417,Bull
1974-02-28,1,1.25329251880307e-26,1.0,-0.020600765034377248,0.07396302093741086,Bull
1974-03-29,1,6.86992018293569e-06,0.999993130079817,-0.05485411373617145,0.06254494423423133,Bull
1974-04-30,0,0.9180637014344979,0.08193629856550212,-0.04910002035605813,0.018342160186321777,Bear
1974-05-31,1,0.00016980021542727807,0.9998301997845728,-0.021596709448903552,0.017986309603564562,Bull
1974-06-28,1,0.0020501775342694423,0.9979498224657305,-0.0709053900758563,0.021882763655841086,Bull
1974-07-31,1,0.031032216986453327,0.9689677830135467,-0.10118284618011947,0.030648669579474836,Bull
1974-08-30,1,5.524501756869918e-62,1.0,-0.1092027138686436,0.03313690256728279,Bull
1974-09-30,1,4.278822862268594e-35,1.0,0.1629312905730225,0.036362549115607073,Bull
1974-10-31,1,7.148037448810764e-48,1.0,-0.03329461370270658,0.03924926880463517,Bull
1974-11-29,1,2.1038729383579296e-47,1.0,-0.02448626501371052,0.038421813050691,Bull
1974-12-31,1,5.66569288503315e-28,1.0,0.16712289093032076,0.044320799606659106,Bull
1975-01-31,1,4.604856303981838e-34,1.0,0.05420785134551461,0.04657700323839967,Bull
1975-02-28,1,8.306707961485162e-92,1.0,0.04665020373088099,0.006228443089044752,Bull
1975-03-31,1,1.220854863425682e-89,1.0,0.049438023657462304,0.006228443089044752,Bull
1975-04-30,1,1.5240140741672711e-61,1.0,0.0535445661944035,0.030779668115719864,Bull
1975-05-30,1,4.828223775870279e-67,1.0,0.061732862274516666,0.02341208684172086,Bull
1975-06-30,1,2.448769638331923e-77,1.0,-0.060660123983315425,0.02336473756568577,Bull
1975-07-31,1,1.2179789218527935e-65,1.0,-0.01879230125628297,0.029605021363800898,Bull
1975-08-29,1,4.740569426770178e-75,1.0,-0.03552360967383033,0.021074058353404767,Bull
1975-09-30,1,5.741352390487647e-66,1.0,0.052723781629317,0.021074058353404767,Bull
1975-10-31,1,2.8852002199037133e-67,1.0,0.02724143732327221,0.021074058353404767,Bull
1975-11-28,1,1.709288949159607e-65,1.0,-0.003313482222410042,0.02454658680154602,Bull
1975-12-31,1,2.7739547193167348e-62,1.0,0.12434179899598283,0.016109121797309008,Bull
1976-01-30,1,8.662783346613675e-65,1.0,0.0066374799070547975,0.022775999543782253,Bull
1976-02-27,1,3.4550534002561844e-62,1.0,0.024630523139072633,0.023079829154702337,Bull
1976-03-31,1,5.137875698845281e-82,1.0,-0.0131563466878568,0.006959956209817505,Bull
1976-04-30,1,7.54531991097047e-83,1.0,-0.007925298763899313,0.004924677571175743,Bull
1976-05-28,1,4.352970514851226e-77,1.0,0.058128203411636624,0.003698909459742151,Bull
1976-06-30,1,8.861374776139424e-84,1.0,-0.010152697355776922,0.002625105590890336,Bull
1976-07-30,1,5.6377549150858625e-80,1.0,-0.00240740172248931,0.004539857617582541,Bull
1976-08-31,0,0.9999559464425261,4.405355747390175e-05,0.02579434316911639,0.004539857617582541,Bear
1976-09-30,0,0.999999951660256,4.833974402264208e-08,-0.023339458482314227,0.008874289106380185,Bear
1976-10-29,0,0.9999999430101766,5.698982336467657e-08,0.02089947132460184,0.01058325149825509,Bear
1976-11-30,0,0.9999999999999463,5.374423882725187e-14,0.058886278534260754,0.01058325149825509,Bear
1976-12-31,0,0.9999999999999134,8.655881720201364e-14,-0.03933925269470782,0.01852073626717556,Bear
1977-01-31,0,0.9999999999998495,1.5053031652310413e-13,-0.016097315846760746,0.011892782637918153,Bear
1977-02-28,0,0.9999999945151226,5.484877486751109e-09,-0.0008373695199155546,0.015995402075835878,Bear
1977-03-31,0,0.9999999918214066,8.178593312270762e-09,0.009632201010353074,0.019388349587434836,Bear
1977-04-29,0,0.9999999911008255,8.899174533645714e-09,-0.009852667453374729,0.016444802973198863,Bear
1977-05-31,0,1.0,6.922382631341851e-19,0.04218024459610369,0.016444802973198863,Bear
1977-06-30,0,1.0,7.215260481661264e-19,-0.0180537522522749,0.007749335788520317,Bear
1977-07-29,0,1.0,6.688276379111553e-18,-0.01941383133532329,0.008579470780899946,Bear
1977-08-31,0,0.9999999998598228,1.4017713465995567e-10,-0.002837653342098612,0.00772459938366338,Bear
1977-09-30,0,0.9999999987616983,1.2383016737685213e-09,-0.04187673098176825,0.014727083267836847,Bear
1977-10-31,0,0.9999999988356815,1.1643185493096222e-09,0.04646485363519442,0.016083933279953073,Bear
1977-11-30,0,0.9999999999998376,1.6237810029844956e-13,0.00739359317345797,0.016083933279953073,Bear
1977-12-30,0,0.9999999999778415,2.2158521211591812e-11,-0.059197027486599295,0.0247697321027961,Bear
1978-01-31,0,0.9999999999965055,3.49457856830059e-12,-0.0120022158439813,0.026147414490541563,Bear
1978-02-28,0,0.9999999999995485,4.515558833276072e-13,0.04366158833797977,0.0238740778939394,Bear
1978-03-31,0,0.6634388490578265,0.3365611509421736,0.07941843672217105,0.033371771349317014,Bear
1978-04-28,0,0.7702977479394962,0.22970225206050376,0.028282459229462504,0.033371771349317014,Bear
1978-05-31,0,0.955509158373612,0.04449084162638789,-0.013118105250299978,0.026931587803198202,Bear
1978-06-30,0,0.9990280129918283,0.0009719870081716876,0.055253128251070274,0.0007890529662621682,Bear
1978-07-31,0,0.9863616560905555,0.013638343909444522,0.03415442408769607,0.01543934982861857,Bear
1978-08-31,0,0.9905873826245416,0.009412617375458386,-0.007511055921214582,0.003964782603043765,Bear
1978-09-29,1,2.9775440329526904e-11,0.9999999999702246,-0.12402124610933367,0.06570840899033793,Bull
1978-10-31,1,5.300317524486988e-12,0.9999999999946997,0.031826639041335605,0.06570840899033793,Bull
1978-11-30,1,4.0189232852450635e-18,1.0,0.011140205663298578,0.08238514555935336,Bull
1978-12-29,1,3.024542467569502e-17,1.0,0.05721764151448151,0.08238514555935336,Bull
1979-01-31,1,6.836671781068435e-11,0.9999999999316334,-0.03276395934748149,0.06129195969057029,Bull
1979-02-28,1,8.611355941943645e-11,0.9999999999138864,0.06886695696992565,0.06452864630199102,Bull
1979-03-30,1,0.009393182763353988,0.990606817236646,0.005838243314018907,0.018566767527222937,Bull
1979-04-30,1,0.01815121543201335,0.9818487845679866,-0.010977108181674543,0.01540563020004413,Bull
1979-05-31,1,0.006902421214894929,0.9930975787851051,0.04860574575790557,0.01540563020004413,Bull
1979-06-29,1,0.005483030072484547,0.9945169699275155,0.025780810872578885,0.01540563020004413,Bull
1979-07-31,1,0.005705675958558874,0.9942943240414411,0.06597885518500626,0.0163328780213498,Bull
1979-08-31,1,0.0025112416546129715,0.997488758345387,-0.003608130633280267,0.005210653994881013,Bull
1979-09-28,1,9.7113044072434e-08,0.999999902886956,-0.07990067539638214,0.0420818890857238,Bull
1979-10-31,1,1.3329018542359829e-08,0.9999999866709814,0.05662947722068703,0.053946975755967554,Bull
1979-11-30,1,7.665210449721779e-09,0.9999999923347895,0.028295957129229846,0.053946975755967554,Bull
1979-12-31,1,3.2650236032008826e-08,0.9999999673497639,0.05222931868795391,0.053946975755967554,Bull
1980-01-31,1,0.00024032982544071072,0.9997596701745594,-0.02751262079563563,0.039022398058044486,Bull
1980-02-29,1,2.4958478626691832e-05,0.9999750415213733,-0.10321302023401958,0.03876967062410728,Bull
1980-03-31,1,3.1426019860781214e-07,0.9999996857398014,0.053223778862727264,0.05352826578141161,Bull
1980-04-30,1,2.3656833607414302e-08,0.9999999763431664,0.07636106418007627,0.05352826578141161,Bull
1980-05-30,1,5.7419617960718885e-08,0.9999999425803819,0.032248257863550824,0.05352826578141161,Bull
1980-06-30,1,8.549164553659384e-09,0.9999999914508355,0.06762376191255505,0.05352826578141161,Bull
1980-07-31,1,0.0015752320916573909,0.9984247679083426,0.015157288343430634,0.03303558462781832,Bull
1980-08-29,1,0.08592013613089304,0.9140798638691069,0.021926640500601276,0.012543048711868546,Bull
1980-09-30,0,0.9887190141265259,0.01128098587347418,0.008203374199508836,0.014218306437292206,Bear
1980-10-31,0,0.9999961629218933,3.837078106727958e-06,0.050046553863940246,0.011279424004104385,Bear
1980-11-28,0,0.9999950318673732,4.968132626765856e-06,0.004688843928738048,0.012635682693691818,Bear
1980-12-31,0,0.9999999826855549,1.7314445053352354e-08,-0.009957050343979784,0.010128256837492302,Bear
1981-01-30,0,0.9999999870482981,1.295170203844071e-08,0.02552645981739421,0.010354386706629604,Bear
1981-02-27,0,0.9999999708998653,2.9100134742959556e-08,0.06693903050407493,0.014662366319134678,Bear
1981-03-31,0,0.9995615482230082,0.0004384517769918152,-0.0011648759702187034,0.006217006121061047,Bear
1981-04-30,0,0.9999999114231921,8.857680789464855e-08,0.01840153765087245,0.006217006121061047,Bear
1981-05-29,0,0.9999998720665533,1.2793344673584496e-07,-0.006406054576274839,0.004423080644781795,Bear
1981-06-30,0,0.9999999999999993,7.036782761452272e-16,-0.01446966528577065,0.0067021040177208694,Bear
1981-07-31,0,0.9999997630946438,2.3690535623122635e-07,-0.05302338999492397,0.023484711901079876,Bear
1981-08-31,0,0.999996891885711,3.108114289098467e-06,-0.043273721613592886,0.02310356007804318,Bear
1981-09-30,0,0.9999921638876456,7.836112354347062e-06,0.05089804379910368,0.022376591257039023,Bear
1981-10-30,0,0.9999925723296061,7.427670393918329e-06,0.03616709628989909,0.022376591257039023,Bear
1981-11-30,0,0.9745947176987483,0.02540528230125177,-0.022917997283226497,0.017802583801960918,Bear
1981-12-31,1,0.4995093300738313,0.5004906699261688,-0.014614435295238946,0.017751285990911386,Bull
1982-01-29,1,0.12160277327843058,0.8783972267215695,-0.02500393269032956,0.012078691005669887,Bull
1982-02-26,1,0.07317329721465513,0.9268267027853448,0.006851851978351913,0.005496088371644459,Bull
1982-03-31,0,0.9432864014109205,0.056713598589079525,0.04003549357488634,0.005496088371644459,Bear
1982-04-30,0,0.9548907325808595,0.04510926741914047,-0.04200888566423937,0.01149394144819477,Bear
1982-05-28,0,0.9729627362719423,0.027037263728057755,-0.004845864629884132,0.01589137293722765,Bear
1982-06-30,0,0.8777573377929625,0.1222426622070376,-0.02521626390522028,0.015203060718972778,Bear
1982-07-30,1,0.31944498139924854,0.6805550186007514,0.11900454211649293,0.01861019185185914,Bull
1982-08-31,0,0.756823318508321,0.2431766814916791,0.018290032140143672,0.01861019185185914,Bear
1982-09-30,1,0.17190577392230463,0.8280942260776954,0.11816871203790079,0.01861019185185914,Bull
1982-10-29,1,0.21688359653543823,0.7831164034645617,0.04584839725199442,0.014404047463067723,Bull
1982-11-30,0,0.851881524317566,0.14811847568243408,0.01670930380163184,0.02931593947193218,Bear
1982-12-31,0,0.9999733091392279,2.669086077205132e-05,0.023277789091940188,0.024463687566754305,Bear
1983-01-31,0,0.9999901112235661,9.88877643390006e-06,0.03140933424021904,0.01933967998259198,Bear
1983-02-28,0,0.9986317934906208,0.0013682065093792552,0.03511056374754916,0.018586365301378176,Bear
1983-03-31,0,0.9999979232959932,2.0767040067691697e-06,0.05971160952915232,0.007786219202872755,Bear
1983-04-29,0,0.9999979071166979,2.092883302182646e-06,0.014827757604286177,0.00825448063889981,Bear
1983-05-31,0,0.9999999999973082,2.6918446047126553e-12,0.02390223249263851,0.007785041250506571,Bear
1983-06-30,0,0.9999999999951865,4.8134273675880894e-12,-0.023922076971302976,0.013843529405057243,Bear
1983-07-29,0,0.9999999999947362,5.263742578530329e-12,-0.00345450706760232,0.014472757473316425,Bear
1983-08-31,1,3.2354155571602886e-13,0.9999999999996765,0.03358706636422813,0.014472757473316425,Bull
1983-09-30,1,4.5860458416917776e-12,0.9999999999954139,-0.018748941708817204,0.010642700763130572,Bull
1983-10-31,1,7.577038663029096e-10,0.9999999992422961,0.03150778432691071,0.010642700763130572,Bull
1983-11-30,1,1.000335016314487e-07,0.9999998999664984,-0.015208086372681975,0.00869013038042933,Bull
1983-12-30,1,1.0565841374531736e-07,0.9999998943415862,-0.017942817741303692,0.00708662914505103,Bull
1984-01-31,1,1.2185392306106605e-08,0.9999999878146077,-0.05333492019760388,0.018081096320554962,Bull
1984-02-29,1,4.162028863172749e-12,0.999999999995838,0.012747123660057293,0.018081096320554962,Bull
1984-03-30,1,2.1852027442166002e-11,0.9999999999781479,-0.001681063941075852,0.022040268011345808,Bull
1984-04-30,1,1.0351782420491774e-06,0.999998964821758,-0.04733275684377177,0.022186873339065234,Bull
1984-05-31,1,0.0004084255888069148,0.9995915744111931,0.03463262173175412,0.024442173200845328,Bull
1984-06-29,1,0.0007714156725933935,0.9992285843274067,-0.027899548423352405,0.023274164058263234,Bull
1984-07-31,1,0.002922007192933163,0.9970779928070669,0.10344167048721029,0.022909734404618236,Bull
1984-08-31,1,0.00102058882913664,0.9989794111708634,0.011932289088348355,0.022909734404618236,Bull
1984-09-28,1,0.0002285291049272372,0.9997714708950728,0.0048373265046970735,0.01374135345429005,Bull
1984-10-31,1,2.315773980585414e-05,0.9999768422601942,-0.003319243374520231,0.01738090038366316,Bull
1984-11-30,1,8.39491455939891e-05,0.999916050854406,0.02388634557877733,0.01738090038366316,Bull
1984-12-31,1,0.0005795088244771589,0.9994204911755228,0.0744664851861426,0.021530286593020396,Bull
1985-01-31,1,0.0010754505347000732,0.9989245494652998,0.02163846251675897,0.013771446776654983,Bull
1985-02-28,1,0.0027702343207719003,0.997229765679228,0.008619300570600372,0.013911329912929328,Bull
1985-03-29,1,0.003331359514510664,0.9966686404854894,-0.002353554425977195,0.000682845204031688,Bull
1985-04-30,1,0.005995532090364326,0.9940044679096357,0.05619332397478795,0.014617689085047242,Bull
1985-05-31,1,0.0013923937240044601,0.9986076062759955,0.02610474936633923,0.014575151296781929,Bull
1985-06-28,1,0.0013832429446130686,0.9986167570553869,-0.011956255858410007,0.006790135300583015,Bull
1985-07-31,1,0.0004808046698394378,0.9995191953301605,-0.0007635808649081888,0.006055519028614951,Bull
1985-08-30,1,0.005661945387916026,0.994338054612084,-0.04476291512647721,0.020475163912760594,Bull
1985-09-30,1,0.017045623480596156,0.9829543765194039,0.05068645042740696,0.022867350383252036,Bull
1985-10-31,1,0.03905000631884455,0.9609499936811554,0.0656394593076986,0.022867350383252036,Bull
1985-11-29,1,0.050559159715535554,0.9494408402844645,0.03693040386558987,0.022867350383252036,Bull
1985-12-31,1,0.26499117213908313,0.7350088278609169,0.01809095433311474,0.031112227624049048,Bull
1986-01-31,1,0.01727063243513254,0.9827293675648675,0.0694784786491626,0.021204949288308537,Bull
1986-02-28,1,0.0006520956478616115,0.9993479043521383,0.056108203331061667,0.00961566415112759,Bull
1986-03-31,1,0.0005204534656562717,0.9994795465343437,-0.010621609855956298,0.015547707341542809,Bull
1986-04-30,1,0.00033938293549551563,0.9996606170645045,0.05260655533214767,0.014643864843060878,Bull
1986-05-30,1,0.0004075714453643433,0.9995924285546357,0.0162596576090564,0.015251041008039834,Bull
1986-06-30,0,0.6464617710885471,0.3535382289114529,-0.06225109858348379,0.036507561588429105,Bear
1986-07-31,0,0.9002436523589894,0.09975634764101055,0.06693439220290166,0.036507561588429105,Bear
1986-08-29,0,0.9960110150181115,0.003988984981888463,-0.07935172412650271,0.03578142932646954,Bear
1986-09-30,1,0.15686761503883448,0.8431323849611654,0.048673574010472884,0.012091968284000568,Bull
1986-10-31,1,0.005393605701924132,0.9946063942980757,0.004443653201602173,0.012091968284000568,Bull
1986-11-28,1,0.028723141538790256,0.9712768584612097,-0.025773666156396022,0.02736677659219727,Bull
1986-12-31,0,0.5562159670836531,0.443784032916347,0.10838180287034709,0.03788540811346839,Bear
1987-01-30,0,0.91023508356003,0.08976491643997002,0.04803247059055903,0.03788540811346839,Bear
1987-02-27,1,0.39117122823600325,0.6088287717639966,0.011517994840176583,0.02332820264076648,Bull
1987-03-31,1,0.1959550638907873,0.8040449361092128,-0.02851378648181793,0.0019375576633729197,Bull
1987-04-30,1,0.029609769892020552,0.9703902301079794,0.0031229995614951893,0.0019375576633729197,Bull
1987-05-29,1,0.017284897727106244,0.9827151022728938,0.049176557883749646,0.023771361821996653,Bull
1987-06-30,1,0.0032798567798573443,0.9967201432201426,0.04399554855408203,0.015675272156298315,Bull
1987-07-31,1,0.00584104072947819,0.9941589592705218,0.03694032029541978,0.01486950006155577,Bull
1987-08-31,1,0.0036924651208974316,0.9963075348791026,-0.022964790050587946,0.003923733005302673,Bull
1987-09-30,0,1.0,1.3586324820095133e-71,-0.2614246379070267,0.16861657546000025,Bear
1987-10-30,0,1.0,2.689556287631547e-29,-0.06168251350594276,0.12797075017983559,Bear
1987-11-30,0,1.0,4.541500714699159e-25,0.06718106878010212,0.12797075017983559,Bear
1987-12-31,0,1.0,6.431227443024749e-23,0.05542457086813594,0.12797075017983559,Bear
1988-01-29,0,1.0,3.9561678409128496e-21,0.061551098390261044,0.12797075017983559,Bear
1988-02-29,0,1.0,1.264531707550669e-22,-0.00014066426083328017,0.13659772469622286,Bear
1988-03-31,0,0.9614508434851813,0.03854915651481875,0.0026764711226434867,0.043516658927977125,Bear
1988-04-29,1,0.12715412334497098,0.872845876655029,-6.656594918135397e-05,5.2395418643551184e-05,Bull
1988-05-31,1,0.004083980562261569,0.9959160194377383,0.057929028741943445,5.2395418643551184e-05,Bull
1988-06-30,1,0.00016531663144767037,0.9998346833685523,-0.008975169477843867,0.005122128298212165,Bull
1988-07-29,1,0.0001930493414618377,0.9998069506585382,-0.01783437844345718,0.00848854844150149,Bull
1988-08-31,1,0.00030867648478793275,0.9996913235152121,0.03678263445042592,0.008883917690214582,Bull
1988-09-30,1,0.00010316254114745669,0.9998968374588525,0.010026608874159335,0.008883917690214582,Bull
1988-10-31,1,0.00012444124679043892,0.9998755587532095,-0.023164798250738236,0.007167571921866908,Bull
1988-11-30,1,3.942285309423373e-05,0.9999605771469058,0.02372917509944299,0.007167571921866908,Bull
1988-12-30,1,3.969175786887178e-05,0.9999603082421311,0.04968211932011991,0.0037691759922995256,Bull
1989-01-31,1,5.2689100900939496e-05,0.999947310899099,-0.008865133521543129,0.010111389898707957,Bull
1989-02-28,1,1.73534539264167e-05,0.9999826465460736,0.026019639661315038,0.010111389898707957,Bull
1989-03-31,1,7.345486945056412e-05,0.9999265451305495,0.04356618409801789,0.010111389898707957,Bull
1989-04-28,1,7.365633602243377e-05,0.9999263436639776,0.03773164092435793,0.01045427455363783,Bull
1989-05-31,1,0.00031366971280408836,0.9996863302871959,-0.0045425123628939105,0.0030565547337813134,Bull
1989-06-30,1,0.0013779279668246524,0.9986220720331754,0.06398724268218617,0.0030565547337813134,Bull
1989-07-31,1,0.0013089338356550274,0.9986910661643449,0.027967608612308632,0.011348898944972687,Bull
1989-08-31,1,0.0010505895291306768,0.9989494104708694,-0.007223732580418692,0.0018959089976662432,Bull
1989-09-29,1,0.02761951980742325,0.9723804801925767,-0.04837257055340478,0.024567898463121525,Bull
1989-10-31,1,0.006737656354946953,0.9932623436450531,0.007920106770868596,0.024567898463121525,Bull
1989-11-30,1,0.007174859246863871,0.9928251407531362,0.012345093499773328,0.029096622368644968,Bull
1989-12-29,0,0.8496987843855319,0.1503012156144681,-0.08425143012969857,0.03854388326043837,Bear
1990-01-31,0,0.8474210265881247,0.15257897341187532,0.019425039245094176,0.03854388326043837,Bear
1990-02-28,1,0.4327191106861985,0.5672808893138015,0.018413878628360268,0.02537018490763724,Bull
1990-03-30,0,0.7516588457630838,0.24834115423691613,-0.038962721558685534,0.032023952941744635,Bear
1990-04-30,0,0.535060272195657,0.46493972780434295,0.07810919861492241,0.032023952941744635,Bear
