,regime,prob_bear,prob_bull,log_return,downside_dev,regime_label
2007-07-31,1,0.00175726584404885,0.9982427341559512,0.011384724790973303,0.014759199732835898,Bull
2007-08-31,1,0.0003875729990276703,0.9996124270009724,0.02526073761783793,0.014759199732835898,Bull
2007-09-28,1,0.00038392788669284805,0.9996160721133072,0.01377111910178705,0.014759199732835898,Bull
2007-10-31,1,0.006802908520783386,0.9931970914792168,-0.034452831382306905,0.010439152709797143,Bull
2007-11-30,1,0.035384682823570116,0.9646153171764299,-0.018182204958178082,0.013653435203937775,Bull
2007-12-31,1,0.16080890649617124,0.8391910935038288,-0.03998630788994754,0.011334104516556563,Bull
2008-01-31,1,0.33144561392171945,0.6685543860782805,-0.03839361505796831,0.009988906746197117,Bull
2008-02-29,1,0.37260623262700737,0.6273937673729925,-0.00947577478035681,0.013535376787703113,Bull
2008-03-31,1,0.42766619221867047,0.5723338077813295,0.035265580226577484,0.013535376787703113,Bull
2008-04-30,1,0.46765664367199394,0.532343356328006,0.02555626191699389,0.015081425432001602,Bull
2008-05-30,0,0.9999792655571124,2.0734442887627246e-05,-0.09484854602644757,0.03565483284405385,Bear
2008-06-30,0,0.9999953439736843,4.656026315700972e-06,0.02573550598452515,0.04342025408188854,Bear
2008-07-31,0,0.9999999999199256,8.007446750807071e-11,0.02585872623392251,0.06036766547679868,Bear
2008-08-29,0,0.9993564429642311,0.000643557035768941,-0.06311001330994019,0.022442531708753464,Bear
2008-09-30,0,0.9999999999999998,2.422201106849747e-16,-0.17532664833588638,0.05784553077935482,Bear
2008-10-31,0,0.9999999933723513,6.6276486259512965e-09,-0.0696354143528005,0.05157967331816378,Bear
2008-11-28,0,0.9999999999578657,4.213434552825507e-11,0.02541022841997196,0.06298914056695802,Bear
2008-12-31,0,0.9999999993318751,6.681249657976735e-10,-0.08244873359041398,0.05241681129467802,Bear
2009-01-30,0,0.9999999910547511,8.945248855814399e-09,-0.10293117094865202,0.045456150664601847,Bear
2009-02-27,0,0.9999996035186066,3.9648139337997997e-07,0.07444445740072698,0.04719672298985169,Bear
2009-03-31,0,0.981488824766232,0.018511175233768055,0.0837820710029612,0.01679443755786089,Bear
2009-04-30,0,0.8522116060958348,0.14778839390416518,0.030941438331009104,0.014483270351238794,Bear
2009-05-29,0,0.6949928102745538,0.3050071897254461,0.02246590511959327,0.014483270351238794,Bear
2009-06-30,1,0.32529091424745393,0.6747090857525461,0.06473970195555753,0.03449336598186591,Bull
2009-07-31,1,1.6391483119237808e-05,0.9999836085168807,0.02746596521364286,0.013384131462565983,Bull
2009-08-31,1,6.907979546554122e-05,0.9999309202045344,0.036679580644902406,0.012192696914412899,Bull
2009-09-30,1,0.0004856386246596956,0.9995143613753403,-0.02577217264490557,0.014721051872886269,Bull
2009-10-30,1,0.0003082790642374859,0.9996917209357625,0.047930564203850695,0.015394263508859762,Bull
2009-11-30,1,7.057050413851993e-07,0.9999992942949586,0.03979914022777281,0.015437542281201451,Bull
2009-12-31,1,8.485661663798565e-07,0.9999991514338337,-0.023130816290906204,0.0018677209894431264,Bull
2010-01-29,1,4.710239192106935e-07,0.9999995289760808,0.03359304460275151,0.0018677209894431264,Bull
2010-02-26,1,6.329124829182756e-07,0.9999993670875171,0.05050361040832984,0.0018677209894431264,Bull
2010-03-31,1,2.255433932110312e-08,0.9999999774456607,0.020186426039270323,0.013692012994093637,Bull
2010-04-30,1,1.6530823567444245e-05,0.9999834691764325,-0.06263605385031638,0.027934421370644433,Bull
2010-05-28,1,6.308918257735978e-07,0.9999993691081742,-0.037116039757735905,0.02003131460708501,Bull
2010-06-30,1,0.00023336995288547518,0.9997666300471145,0.05022658461170638,0.018045375020839912,Bull
2010-07-30,1,0.00039036780058171244,0.9996096321994182,-0.03269353494980496,0.016162632346295794,Bull
2010-08-31,1,0.0017107272471674764,0.9982892727528326,0.08228470854039742,0.016162632346295794,Bull
2010-09-30,1,0.0002688135572907616,0.9997311864427093,0.027738637834150284,0.016162632346295794,Bull
2010-10-29,1,0.00017251801843147472,0.9998274819815686,0.002351115378535276,0.003127183139518081,Bull
2010-11-30,1,0.007442532660775025,0.992557467339225,0.058906474464296435,0.02081525392327596,Bull
2010-12-31,1,0.0004558588340822086,0.9995441411659178,0.00573483387174264,0.020791797325216396,Bull
2011-01-31,1,0.00044674336607304367,0.999553256633927,0.03466861064319491,0.015463064284939576,Bull
2011-02-28,1,0.0006538363587206108,0.9993461636412794,0.010613791275697664,0.010782140239551685,Bull
2011-03-31,1,0.00015197968013826353,0.9998480203198618,0.0328383617251544,0.010935429581430182,Bull
2011-04-29,1,0.00016519655346903798,0.999834803446531,0.0017290798431172036,0.010998087124327838,Bull
2011-05-31,1,0.0022304833466655558,0.9977695166533345,-0.018275492851826843,0.01001924918780957,Bull
2011-06-30,1,0.0013277133035601288,0.9986722866964398,-0.03268223547643955,0.010187105404672925,Bull
2011-07-29,1,0.0016552340771607823,0.9983447659228392,-0.03845017033250347,0.010391029119749965,Bull
2011-08-31,1,0.08737579195663141,0.9126242080433685,-0.06495361577728745,0.019516152890652644,Bull
2011-09-30,1,0.47476125924675006,0.5252387407532499,0.08917023769875648,0.019516152890652644,Bull
2011-10-31,0,0.5343831948808235,0.46561680511917647,-0.0017049237693726124,0.023617102351713767,Bear
2011-11-30,0,0.5613363538904927,0.4386636461095073,0.014226072520964224,0.02596046305725389,Bear
2011-12-30,0,0.8805538926844968,0.11944610731550315,0.03708322374594645,0.031762249096849736,Bear
2012-01-31,0,0.9996110376952048,0.0003889623047952748,0.034000499894290104,0.04472357901997597,Bear
2012-02-29,1,0.1559208407175529,0.8440791592824471,0.024000981589796997,0.01550869768857167,Bull
2012-03-30,1,0.003409634220621717,0.9965903657793783,-0.008037165561069565,0.004477571111021769,Bull
2012-04-30,1,0.0005834872940927413,0.9994165127059071,-0.04171397225235747,0.023813098380118174,Bull
2012-05-31,1,0.00036405870915930106,0.9996359412908407,0.03697595930709516,0.023813098380118174,Bull
2012-06-29,1,0.0002719247953220304,0.9997280752046779,-0.0002846356599259146,0.022025057545439347,Bull
2012-07-31,1,0.0014878489907060833,0.998512151009294,0.01308296616420821,0.022025057545439347,Bull
2012-08-31,1,7.648548727605796e-05,0.999923514512724,0.020706561734728634,0.022025057545439347,Bull
2012-09-28,1,9.702389015987998e-05,0.9999029761098401,-0.015187400383961462,0.0209846822785817,Bull
2012-10-31,1,2.365477927097284e-08,0.9999999763452208,0.011173831877631088,0.010537845994793203,Bull
2012-11-30,1,4.500093067832164e-09,0.9999999954999069,0.0047803662735188875,0.010537845994793203,Bull
2012-12-31,1,1.0023484692802618e-07,0.999999899765153,0.05711826537131987,0.011916543931730597,Bull
2013-01-31,1,0.0002786009419471095,0.9997213990580528,0.023168100604930006,0.012001129293262641,Bull
2013-02-28,1,0.0017653217097040232,0.998234678290296,0.04829649959255617,0.013641144834045113,Bull
2013-03-28,1,0.0011588308613564053,0.9988411691386436,0.017070164318051424,0.010531120316134943,Bull
2013-04-30,1,0.00037280511401317925,0.9996271948859868,0.009495565259483894,0.010661468907334768,Bull
2013-05-31,1,0.0009836405394089,0.9990163594605911,-0.0028295661258590527,0.011520685623061609,Bull
2013-06-28,1,0.001246957404753066,0.998753042595247,0.055443651019678825,0.011292882638361,Bull
2013-07-31,1,0.0001676188913886863,0.9998323811086114,-0.03380076751602681,0.021899946524481847,Bull
2013-08-30,1,7.768498247056802e-05,0.9999223150175295,0.03142596990551912,0.021899946524481847,Bull
2013-09-30,1,0.0002702458899355145,0.9997297541100644,0.03134094765364157,0.021899946524481847,Bull
2013-10-31,1,0.004383553328703764,0.9956164466712962,0.02106515801915275,0.021899946524481847,Bull
2013-11-29,1,0.0016428583014256597,0.9983571416985744,0.01928525611847717,0.014845561082658679,Bull
2013-12-31,1,0.014422412110562489,0.9855775878894375,-0.026423167002979777,0.005216751351660907,Bull
2014-01-31,1,5.1969105282014386e-05,0.9999480308947181,0.04591421604157192,0.012422436130537028,Bull
2014-02-28,1,8.156350273648199e-05,0.9999184364972635,0.005888235377076127,0.012386354518081535,Bull
2014-03-31,1,0.00030601415003748115,0.9996939858499625,0.0025938056963692485,0.012011126605764238,Bull
2014-04-30,1,0.0006258237774530659,0.999374176222547,0.01755517516089806,0.011890482157980576,Bull
2014-05-30,1,0.0006358509675653567,0.9993641490324346,0.022911279990640424,0.012041900111937669,Bull
2014-06-30,1,0.004210928853091559,0.9957890711469085,-0.0252001538857539,0.011850867169685121,Bull
2014-07-31,1,0.0020570625149640338,0.9979429374850359,0.04665979652594049,0.011959257434202787,Bull
2014-08-29,1,0.002030599985493437,0.9979694000145065,-0.010981194623958083,0.010054322515431088,Bull
2014-09-30,1,0.0008988062868026955,0.9991011937131973,0.03682942143800406,0.010054322515431088,Bull
2014-10-31,1,9.663476683156531e-05,0.9999033652331685,0.034927491479095005,0.010054322515431088,Bull
2014-11-28,1,9.958515558260077e-05,0.9999004148444174,0.0022078411700142903,0.010054322515431088,Bull
2014-12-31,1,1.1717226088670622e-05,0.9999882827739114,-0.022631241089422497,0.008237826856868257,Bull
2015-01-30,1,8.358547633321972e-06,0.9999916414523666,0.050242452305259165,0.008237826856868257,Bull
2015-02-27,1,1.1329794839389784e-05,0.9999886702051606,-0.0017790424350501803,0.014744731071155667,Bull
2015-03-31,1,1.388829161952117e-05,0.9999861117083805,-0.009142694087240942,0.010574958271046743,Bull
2015-04-30,1,1.2288688410595495e-05,0.9999877113115895,0.0192804503336231,0.010574958271046743,Bull
2015-05-29,1,1.913487664313421e-05,0.9999808651233569,-0.01577278844224468,0.008934016947366511,Bull
2015-06-30,1,5.7367412521538814e-05,0.9999426325874785,0.023070974069870694,0.007000076715352676,Bull
2015-07-31,1,0.0006308375139276285,0.9993691624860724,-0.05302660363886387,0.022792475435441488,Bull
2015-08-31,1,0.00027022353218573124,0.9997297764678142,-0.025090288970625436,0.019320070935210723,Bull
2015-09-30,1,0.0003955470691741755,0.9996044529308258,0.05659702339072428,0.019386852245972717,Bull
2015-10-30,1,0.0004991801758725981,0.9995008198241274,-0.0004637487502302716,0.02209597839276986,Bull
2015-11-30,1,0.00462839489575878,0.9953716051042412,-0.01250593682376921,0.022537122202800592,Bull
2015-12-31,1,0.01840788340081934,0.9815921165991807,-0.04531253869015065,0.021967243560644764,Bull
2016-01-29,1,0.002802174482622264,0.9971978255173777,0.001733815434690112,0.019162622394900516,Bull
2016-02-29,1,0.052607609958308335,0.9473923900416917,0.06321862891351465,0.023211711766163972,Bull
2016-03-31,1,0.041777610596334475,0.9582223894036656,0.004089817199417281,0.023211711766163972,Bull
2016-04-29,1,0.03322858954528278,0.9667714104547173,0.015948813666633088,0.023197770647405566,Bull
2016-05-31,1,0.01742263845604932,0.9825773615439507,0.008961529184074857,0.017334817933297275,Bull
2016-06-30,1,0.0007185734453703437,0.9992814265546296,0.0348824062523243,0.01183506167314037,Bull
2016-07-29,1,0.0006992064393593745,0.9993007935606405,-0.009319342110585792,0.01292194559452285,Bull
2016-08-31,1,0.0025047722807812266,0.9974952277192187,-0.004476400349995303,0.003424476959805052,Bull
2016-09-30,1,0.0030678880365244414,0.9969321119634756,-0.02452122512671822,0.0104590178989407,Bull
2016-10-31,1,0.00030331854926410123,0.9996966814507359,0.04112036932524733,0.0104590178989407,Bull
2016-11-30,1,0.0016475590612635383,0.9983524409387365,0.0118516063093071,0.0104590178989407,Bull
2016-12-30,1,0.0016662704899033775,0.9983337295100966,0.01681196057553396,0.0104590178989407,Bull
2017-01-31,1,0.00023540844719366658,0.9997645915528063,0.0350840941611353,0.014173831527316898,Bull
2017-02-28,1,0.0001486058454695533,0.9998513941545305,0.0019192393442918948,0.011878351400168729,Bull
2017-03-31,1,0.0002027824985818058,0.9997972175014181,0.014292619974214873,0.007447998202754619,Bull
2017-04-28,1,0.00021986417683315812,0.9997801358231667,0.007935319624692651,0.0056451049610485166,Bull
2017-05-31,1,6.920163016469753e-05,0.9999307983698353,0.010582406250367857,0.005682375607651898,Bull
2017-06-30,1,0.0004171425238618329,0.9995828574761382,0.011105395370318391,0.005682545403960434,Bull
2017-07-31,1,0.0007426853113704598,0.9992573146886295,-0.004810671408651668,0.003527693725634351,Bull
2017-08-31,1,0.00038146769147254635,0.9996185323085275,0.021272027146175064,0.004304889490260145,Bull
2017-09-29,1,0.0003902832277502873,0.9996097167722497,0.010385817680858759,0.004185158120664491,Bull
2017-10-31,1,0.000385663057207034,0.9996143369427929,0.04404301046182987,0.008155254664617613,Bull
2017-11-30,1,1.404676915326228e-05,0.9999859532308467,0.009592536232232812,0.008187113102820944,Bull
2017-12-29,1,2.0468579281482728e-05,0.9999795314207185,0.047755678161998036,0.010380432137352916,Bull
2018-01-31,1,0.012398171905780289,0.9876018280942197,-0.04238680296597727,0.016278010675534804,Bull
2018-02-28,1,0.04462407497776918,0.9553759250222308,-0.004792916568979328,0.02658289200247395,Bull
2018-03-29,1,0.06584823802628441,0.9341517619737156,0.000913476874049797,0.02658289200247395,Bull
2018-04-30,1,0.014355874608137783,0.9856441253918623,0.01779684428234834,0.02658289200247395,Bull
2018-05-31,1,0.013285201076736336,0.9867147989232636,0.01741827559969908,0.02658289200247395,Bull
2018-06-29,1,0.013493929433689168,0.9865060705663108,0.030406694242835788,0.02658289200247395,Bull
2018-07-31,1,0.0005451729080153442,0.9994548270919846,0.03122494174629265,0.0074263299914835495,Bull
2018-08-31,1,0.00021262408406801163,0.999787375915932,-0.0014262796082447193,0.0069851687839350435,Bull
2018-09-28,0,0.9835239633475851,0.016476036652414917,-0.0629972802394206,0.04353727207074566,Bear
2018-10-31,0,0.9987997918049676,0.0012002081950325159,0.030229177429794456,0.04353727207074566,Bear
2018-11-30,0,0.9999999978259738,2.1740261822186466e-09,-0.1048354974592336,0.05201745039793504,Bear
2018-12-31,0,0.9999996867478892,3.132521107538071e-07,0.08300094302723544,0.05201745039793504,Bear
2019-01-31,0,0.9999967844280171,3.2155719829583953e-06,0.0385145912844181,0.05201745039793504,Bear
2019-02-28,0,0.949230309583782,0.05076969041621797,0.008941830330226356,0.029584087108885555,Bear
2019-03-29,0,0.961940890062623,0.03805910993737701,0.03356580324208194,0.031741827565840236,Bear
2019-04-30,0,0.9992582059749792,0.0007417940250208528,-0.052032693577586185,0.03733722069037624,Bear
2019-05-31,0,0.8103722077077818,0.18962779229221807,0.06532297080139905,0.0237840617235769,Bear
2019-06-28,1,0.19582277068584525,0.8041772293141548,0.009876301885146297,0.019940923324868597,Bull
2019-07-31,1,0.15507622677248134,0.8449237732275187,-0.011286909438303173,0.02881162026965029,Bull
2019-08-30,1,0.3546289047543154,0.6453710952456846,0.01492734149041279,0.02881162026965029,Bull
2019-09-30,0,0.6235289948872094,0.3764710051127906,0.008321751554639208,0.02881162026965029,Bear
2019-10-31,1,0.18700089563713074,0.8129991043628693,0.03491188965080183,0.013265166775209766,Bull
2019-11-29,1,0.03112163573592541,0.9688783642640746,0.02292582433936063,0.007756921865281849,Bull
2019-12-31,1,0.002668214942723482,0.9973317850572766,0.001517449863347166,0.008119462741357586,Bull
2020-01-31,1,0.441391540137087,0.558608459862913,-0.09078480086478419,0.022660030566785727,Bull
2020-02-28,0,0.9999999999900373,9.962701839790414e-12,-0.16380287265324456,0.051631573710786464,Bear
2020-03-31,0,0.9999999040154265,9.598457345115926e-08,0.11348850588747353,0.051631573710786464,Bear
2020-04-30,0,0.9999998973436539,1.0265634611662531e-07,0.059821414540009686,0.051631573710786464,Bear
2020-05-29,0,1.0,8.113931377487419e-20,-7.336775890202205e-06,0.0820580733052969,Bear
2020-06-30,0,1.0,2.861501301931465e-20,0.05230835013048012,0.0820580733052969,Bear
2020-07-31,0,1.0,2.8782843687133235e-40,0.04321054808553225,0.1158209341469617,Bear
2020-08-31,0,0.9844380917536595,0.01556190824634054,-0.02240336765215921,0.01583638530427311,Bear
2020-09-30,0,0.905291946315789,0.09470805368421086,-0.012109191577154075,0.01121016762961848,Bear
2020-10-30,0,0.9824813691625901,0.017518630837409947,0.10155365934652204,0.01121016762961848,Bear
2020-11-30,0,0.8229950962771413,0.1770049037228587,0.0416413932033686,0.007279081709364448,Bear
2020-12-31,0,0.8193624084338298,0.18063759156617024,-0.0063515752495294005,0.00813203793826679,Bear
2021-01-29,0,0.7683992703411375,0.23160072965886241,0.022768049146056964,0.00813203793826679,Bear
2021-02-26,0,0.8364860714017015,0.16351392859829847,0.052230490487740706,0.0040712495487337935,Bear
2021-03-31,0,0.9018420993824654,0.0981579006175346,0.03494555446330783,0.017894705369581702,Bear
2021-04-30,1,0.27683513300320134,0.7231648669967987,0.005246458314098421,0.011170086075387662,Bull
2021-05-28,1,0.028648648158871786,0.9713513518411283,0.007760843681397314,0.010793004214431991,Bull
2021-06-30,1,5.348016611108827e-05,0.9999465198338889,0.011434372099997345,0.009154721217162485,Bull
2021-07-30,1,3.0572782261199256e-05,0.9999694272177388,0.013983716956158207,0.009311214610353127,Bull
2021-08-31,1,0.00033553086965974554,0.9996644691303402,-0.0423302996793313,0.012779875436458026,Bull
2021-09-30,1,0.004710140817578957,0.995289859182421,0.045742763782562854,0.014153737280548287,Bull
2021-10-29,1,0.008737565863522576,0.9912624341364775,-0.028682711329257652,0.009650302269179603,Bull
2021-11-30,1,0.026070935274840567,0.9739290647251595,0.06027942676997415,0.009650302269179603,Bull
2021-12-31,1,0.14887561191301316,0.8511243880869868,-0.0522297370287728,0.011823126679677491,Bull
2022-01-31,1,0.14032375868971086,0.8596762413102892,-0.008730718217510668,0.018836791322625047,Bull
2022-02-28,1,0.21252976387951988,0.7874702361204801,0.03117292538247738,0.021774255004352285,Bull
2022-03-31,0,0.941192194614971,0.05880780538502904,-0.061735590650857,0.023869575600499238,Bear
2022-04-29,0,0.9848500733407062,0.015149926659293945,0.004694148652975601,0.02826081619575753,Bear
2022-05-31,0,0.9991543218325266,0.0008456781674734788,-0.0581950425169691,0.02464224374483822,Bear
2022-06-30,0,0.9991172937799614,0.0008827062200386066,0.06428426810669155,0.02963323404885605,Bear
2022-07-29,0,0.9926501195787794,0.007349880421220661,-0.02739881461483764,0.01888543231627732,Bear
2022-08-31,0,0.999909209047869,9.079095213103393e-05,-0.08117555970266592,0.02224468513625747,Bear
2022-09-30,0,0.9968477762552311,0.003152223744768752,0.0831642975806735,0.026982865351192136,Bear
2022-10-31,0,0.9920046953212205,0.007995304678779472,0.05328825157196396,0.026982865351192136,Bear
2022-11-30,0,0.9968112293483021,0.0031887706516977076,-0.044106170444358175,0.02752336483498889,Bear
2022-12-30,0,0.9893000035158231,0.01069999648417687,0.05254323777106891,0.02752336483498889,Bear
2023-01-31,0,0.9899670006340191,0.010032999365980785,-0.029921786648183252,0.02646471114516318,Bear
2023-02-28,1,0.3263991831901907,0.6736008168098093,0.009192725560097268,0.010029873969227871,Bull
2023-03-31,1,0.0024548446622680345,0.9975451553377319,0.011796988263752804,0.010029873969227871,Bull
2023-04-28,1,0.000827929914360335,0.9991720700856397,-0.03838806761151762,0.007136424840612265,Bull
2023-05-31,1,0.002791765368029075,0.9972082346319711,0.056025909394185835,0.005986564680604307,Bull
2023-06-30,1,0.0008166931219374782,0.9991833068780626,0.025407121758500687,0.005986564680604307,Bull
2023-07-31,1,9.474996574612855e-07,0.9999990525003425,-0.030835260788060453,0.005340640921858589,Bull
2023-08-31,1,4.429171209410908e-08,0.9999999557082879,-0.04775445083552965,0.008475779388684518,Bull
2023-09-29,1,1.9710429965315242e-08,0.99999998028957,-0.025709046170558525,0.00959196080632638,Bull
2023-10-31,1,7.449488163480875e-05,0.9999255051183652,0.07374423130118751,0.01153644178974755,Bull
2023-11-30,1,0.00047400491053575507,0.9995259950894643,0.0614723017855195,0.01153644178974755,Bull
2023-12-29,1,0.0006314786517937381,0.9993685213482063,-0.0012588451415036393,0.01922011744831188,Bull
2024-01-31,1,0.00011229034961939674,0.9998877096503805,0.03288370892671854,0.02325816539790514,Bull
2024-02-29,1,8.468823891684501e-06,0.9999915311761083,0.038401218908761726,0.01728890294901901,Bull
2024-03-28,1,0.00210499439973493,0.997895005600265,-0.046307241035253334,0.03185402621804663,Bull
2024-04-30,1,6.857367919492146e-05,0.9999314263208051,0.02398844675294051,0.03185402621804663,Bull
2024-05-31,1,6.616237479387133e-05,0.999933837625206,-0.0027419218434798394,0.025591321853918426,Bull
2024-06-28,1,0.0004450889594369928,0.9995549110405629,0.045640534253833624,0.03080533262505948,Bull
2024-07-31,1,0.01299190785822989,0.98700809214177,0.024783996417716992,0.03080533262505948,Bull
2024-08-30,1,0.010881316266365817,0.9891186837336341,0.010667938005643368,0.03080533262505948,Bull
2024-09-30,1,0.003602569335515965,0.996397430664484,-0.01860488377900765,0.011216807954315795,Bull
2024-10-31,1,0.000956564429654366,0.9990434355703457,0.06111931750268457,0.011216807954315795,Bull
2024-11-29,1,0.1906890108501733,0.8093109891498266,-0.06172141833902154,0.030487993968649957,Bull
